PaymentID,CustomerID,CardID,DateID,BillAmount,PaymentAmount,DueDate,PaymentDate,DaysPastDate,PaymentStatus
PAY003928,10160,203,20230325,26363.0,12053.36,2023-03-20,2023-03-25,5,Partial Payment
PAY003929,10160,203,20230504,17742.4,8309.44,2023-04-20,2023-05-04,14,Partial Payment
PAY003930,10160,203,20230630,17157.0,4236.94,2023-06-20,2023-06-30,10,Partial Payment
PAY003931,10160,203,20230802,24245.0,13723.32,2023-07-20,2023-08-02,13,Partial Payment
PAY003932,10160,203,20230821,12608.0,3412.5,2023-08-20,2023-08-21,1,Partial Payment
PAY003933,10160,203,20230928,19169.0,8489.45,2023-09-20,2023-09-28,8,Partial Payment
PAY003934,10160,203,20231122,7242.0,2077.32,2023-11-20,2023-11-22,2,Partial Payment
PAY003935,10160,203,20240104,14883.0,4759.8,2023-12-20,2024-01-04,15,Partial Payment
PAY003936,10160,203,20240204,4134.0,1707.83,2024-01-20,2024-02-04,15,Partial Payment
PAY003937,10160,203,20240304,9441.0,3424.3,2024-02-20,2024-03-04,13,Partial Payment
PAY003938,10160,203,20240330,16372.0,4297.45,2024-03-20,2024-03-30,10,Partial Payment
PAY003939,10160,203,20240503,22771.4,6072.34,2024-04-20,2024-05-03,13,Partial Payment
PAY003940,10160,203,20240523,6555.0,2379.97,2024-05-20,2024-05-23,3,Partial Payment
PAY003941,10160,203,20240725,7100.0,3516.92,2024-07-20,2024-07-25,5,Partial Payment
PAY003942,10160,203,20240828,4056.0,2231.64,2024-08-20,2024-08-28,8,Partial Payment
PAY003943,10160,203,20240922,22014.0,5125.07,2024-09-20,2024-09-22,2,Partial Payment
PAY003944,10160,203,20241031,19243.8,6799.04,2024-10-20,2024-10-31,11,Partial Payment
PAY003945,10160,203,20241203,30663.0,7331.39,2024-11-20,2024-12-03,13,Partial Payment
PAY003946,10160,203,20241230,17350.0,3582.27,2024-12-20,2024-12-30,10,Partial Payment
PAY003947,10160,203,20250203,21912.0,10037.24,2025-01-20,2025-02-03,14,Partial Payment
PAY003948,10160,203,20250218,19906.0,8658.22,2025-02-20,2025-02-18,0,Partial Payment
PAY003949,10160,203,20250325,6779.0,1786.79,2025-03-20,2025-03-25,5,Partial Payment
PAY003950,10160,203,20250504,13727.0,3997.12,2025-04-20,2025-05-04,14,Partial Payment
PAY003951,10160,203,20250624,25453.0,5325.94,2025-06-20,2025-06-24,4,Partial Payment
PAY003952,10160,203,20250707,21624.0,11366.21,2025-07-20,2025-07-07,0,Partial Payment
PAY003953,10160,203,20250926,2685.0,1557.65,2025-09-20,2025-09-26,6,Partial Payment
PAY003954,10160,203,20251029,13826.0,3495.62,2025-10-20,2025-10-29,9,Partial Payment
PAY003955,10160,203,20251130,10449.0,3033.09,2025-11-20,2025-11-30,10,Partial Payment
PAY003956,10160,203,20251231,3291.0,1772.79,2026-01-20,2026-01-22,2,Partial Payment
PAY003957,10161,216,20230323,13911.0,7808.53,2023-03-20,2023-03-23,3,Partial Payment
PAY003958,10161,216,20230425,14998.0,5454.09,2023-04-20,2023-04-25,5,Partial Payment
PAY003959,10161,216,20230527,1043.0,229.19,2023-05-20,2023-05-27,7,Partial Payment
PAY003960,10161,216,20230624,8911.0,1919.1,2023-06-20,2023-06-24,4,Partial Payment
PAY003961,10161,216,20230902,4040.0,1712.32,2023-08-20,2023-09-02,13,Partial Payment
PAY003962,10161,216,20231030,12918.0,4563.01,2023-10-20,2023-10-30,10,Partial Payment
PAY003963,10161,216,20231204,16130.0,3406.24,2023-11-20,2023-12-04,14,Partial Payment
PAY003964,10161,216,20240104,5427.0,2319.87,2023-12-20,2024-01-04,15,Partial Payment
PAY003965,10161,216,20240124,11674.0,2386.26,2024-01-20,2024-01-24,4,Partial Payment
PAY003966,10161,216,20240228,19365.0,9819.51,2024-02-20,2024-02-28,8,Partial Payment
PAY003967,10161,216,20240325,16018.0,5117.89,2024-03-20,2024-03-25,5,Partial Payment
PAY003968,10161,216,20240430,12306.0,2654.41,2024-04-20,2024-04-30,10,Partial Payment
PAY003969,10161,216,20240529,22278.0,9567.45,2024-05-20,2024-05-29,9,Partial Payment
PAY003970,10161,216,20240726,20515.0,7284.81,2024-07-20,2024-07-26,6,Partial Payment
PAY003971,10161,216,20240822,12236.0,7094.21,2024-08-20,2024-08-22,2,Partial Payment
PAY003972,10161,216,20241003,9641.0,3974.38,2024-09-20,2024-10-03,13,Partial Payment
PAY003973,10161,216,20241031,5667.0,1741.71,2024-10-20,2024-10-31,11,Partial Payment
PAY003974,10161,216,20241125,25562.0,12184.92,2024-11-20,2024-11-25,5,Partial Payment
PAY003975,10161,216,20250201,24186.0,7398.06,2025-01-20,2025-02-01,12,Partial Payment
PAY003976,10161,216,20250304,8660.0,4785.99,2025-02-20,2025-03-04,12,Partial Payment
PAY003977,10161,216,20250327,18053.0,6248.89,2025-03-20,2025-03-27,7,Partial Payment
PAY003978,10161,216,20250419,19461.0,8065.59,2025-04-20,2025-04-19,0,Partial Payment
PAY003979,10161,216,20250527,20894.0,4590.9,2025-05-20,2025-05-27,7,Partial Payment
PAY003980,10161,216,20250622,24306.0,8900.55,2025-06-20,2025-06-22,2,Partial Payment
PAY003981,10161,216,20250803,4420.0,2318.83,2025-07-20,2025-08-03,14,Partial Payment
PAY003982,10161,216,20250826,5709.0,2935.59,2025-08-20,2025-08-26,6,Partial Payment
PAY003983,10161,216,20250928,13925.0,4003.22,2025-09-20,2025-09-28,8,Partial Payment
PAY003984,10161,216,20251125,6728.0,1938.81,2025-11-20,2025-11-25,5,Partial Payment
PAY003985,10161,216,20251221,7274.0,3773.38,2025-12-20,2025-12-21,1,Partial Payment
PAY003986,10161,216,20251231,18891.0,10632.9,2026-01-20,2026-02-01,12,Partial Payment
PAY003987,10162,206,20230311,2277.0,2174.01,2023-03-20,2023-03-11,0,Paid in Full
PAY003988,10162,206,20231017,5629.0,5474.22,2023-10-20,2023-10-17,0,Paid in Full
PAY003989,10162,206,20231214,3278.0,3169.41,2023-12-20,2023-12-14,0,Paid in Full
PAY003990,10162,206,20240119,1035.0,1028.31,2024-01-20,2024-01-19,0,Paid in Full
PAY003991,10162,206,20240205,3529.0,3367.29,2024-02-20,2024-02-05,0,Paid in Full
PAY003992,10162,206,20240516,1681.0,1614.7,2024-05-20,2024-05-16,0,Paid in Full
PAY003993,10162,206,20240613,3379.0,3337.18,2024-06-20,2024-06-13,0,Paid in Full
PAY003994,10162,206,20240711,2369.0,2256.63,2024-07-20,2024-07-11,0,Paid in Full
PAY003995,10162,206,20240904,1876.0,1828.4,2024-09-20,2024-09-04,0,Paid in Full
PAY003996,10162,206,20241015,2034.0,1977.26,2024-10-20,2024-10-15,0,Paid in Full
PAY003997,10162,206,20250213,1267.0,1224.83,2025-02-20,2025-02-13,0,Paid in Full
PAY003998,10162,206,20250310,4797.0,4651.79,2025-03-20,2025-03-10,0,Paid in Full
PAY003999,10162,206,20250406,2301.0,2246.92,2025-04-20,2025-04-06,0,Paid in Full
PAY004000,10162,206,20250506,5772.0,5529.97,2025-05-20,2025-05-06,0,Paid in Full
PAY004001,10162,206,20250619,1316.0,1287.84,2025-06-20,2025-06-19,0,Paid in Full
PAY004002,10162,206,20250711,1930.0,1911.22,2025-07-20,2025-07-11,0,Paid in Full
PAY004003,10162,206,20250905,3092.0,3054.92,2025-09-20,2025-09-05,0,Paid in Full
PAY004004,10162,206,20251008,1674.0,1603.18,2025-10-20,2025-10-08,0,Paid in Full
PAY004005,10162,206,20251117,1341.0,1283.96,2025-11-20,2025-11-17,0,Paid in Full
PAY004006,10162,206,20251231,1893.0,1823.73,2026-01-20,2026-01-04,0,Paid in Full
PAY004007,10163,206,20230424,2480.0,845.23,2023-04-20,2023-04-24,4,Partial Payment
PAY004008,10163,206,20230530,2903.0,1043.04,2023-05-20,2023-05-30,10,Partial Payment
PAY004009,10163,206,20230901,3446.0,1602.67,2023-08-20,2023-09-01,12,Partial Payment
PAY004010,10163,206,20230926,3114.0,691.64,2023-09-20,2023-09-26,6,Partial Payment
PAY004011,10163,206,20231202,3303.0,705.26,2023-11-20,2023-12-02,12,Partial Payment
PAY004012,10163,206,20240102,3466.0,1222.96,2023-12-20,2024-01-02,13,Partial Payment
PAY004013,10163,206,20240328,573.0,270.4,2024-03-20,2024-03-28,8,Partial Payment
PAY004014,10163,206,20240422,3141.0,865.16,2024-04-20,2024-04-22,2,Partial Payment
PAY004015,10163,206,20240623,2511.0,1130.42,2024-06-20,2024-06-23,3,Partial Payment
PAY004016,10163,206,20240821,1807.0,544.51,2024-08-20,2024-08-21,1,Partial Payment
PAY004017,10163,206,20240921,1572.0,857.64,2024-09-20,2024-09-21,1,Partial Payment
PAY004018,10163,206,20250130,706.0,387.82,2025-01-20,2025-01-30,10,Partial Payment
PAY004019,10163,206,20250227,3172.0,1002.17,2025-02-20,2025-02-27,7,Partial Payment
PAY004020,10163,206,20250804,3224.0,933.98,2025-07-20,2025-08-04,15,Partial Payment
PAY004021,10163,206,20250831,4351.0,1568.14,2025-08-20,2025-08-31,11,Partial Payment
PAY004022,10163,206,20251021,3913.0,1149.67,2025-10-20,2025-10-21,1,Partial Payment
PAY004023,10163,206,20251111,1035.0,478.41,2025-11-20,2025-11-11,0,Partial Payment
PAY004024,10164,203,20230210,15782.0,13380.29,2023-02-20,2023-02-10,0,Partial Payment
PAY004025,10164,203,20230308,12261.0,9832.43,2023-03-20,2023-03-08,0,Partial Payment
PAY004026,10164,203,20230402,26665.0,22593.39,2023-04-20,2023-04-02,0,Partial Payment
PAY004027,10164,203,20230514,21473.0,15441.18,2023-05-20,2023-05-14,0,Partial Payment
PAY004028,10164,203,20230614,20282.0,13120.33,2023-06-20,2023-06-14,0,Partial Payment
PAY004029,10164,203,20230709,26753.0,21974.52,2023-07-20,2023-07-09,0,Partial Payment
PAY004030,10164,203,20230815,5928.0,4197.87,2023-08-20,2023-08-15,0,Partial Payment
PAY004031,10164,203,20230909,10664.0,8545.93,2023-09-20,2023-09-09,0,Partial Payment
PAY004032,10164,203,20231015,34443.0,23462.34,2023-10-20,2023-10-15,0,Partial Payment
PAY004033,10164,203,20231116,8014.0,5003.69,2023-11-20,2023-11-16,0,Partial Payment
PAY004034,10164,203,20231218,22670.0,20352.55,2023-12-20,2023-12-18,0,Partial Payment
PAY004035,10164,203,20240104,5411.0,3500.16,2024-01-20,2024-01-04,0,Partial Payment
PAY004036,10164,203,20240208,23177.0,20778.79,2024-02-20,2024-02-08,0,Partial Payment
PAY004037,10164,203,20240310,7244.0,6470.22,2024-03-20,2024-03-10,0,Partial Payment
PAY004038,10164,203,20240411,19192.0,16085.69,2024-04-20,2024-04-11,0,Partial Payment
PAY004039,10164,203,20240506,14574.0,11627.53,2024-05-20,2024-05-06,0,Partial Payment
PAY004040,10164,203,20240609,22829.0,17654.63,2024-06-20,2024-06-09,0,Partial Payment
PAY004041,10164,203,20240715,43780.0,37643.38,2024-07-20,2024-07-15,0,Partial Payment
PAY004042,10164,203,20240818,9210.0,6325.72,2024-08-20,2024-08-18,0,Partial Payment
PAY004043,10164,203,20240915,14985.0,11093.46,2024-09-20,2024-09-15,0,Partial Payment
PAY004044,10164,203,20241012,8404.0,6604.01,2024-10-20,2024-10-12,0,Partial Payment
PAY004045,10164,203,20241118,8435.0,6101.52,2024-11-20,2024-11-18,0,Partial Payment
PAY004046,10164,203,20241211,23139.4,16851.17,2024-12-20,2024-12-11,0,Partial Payment
PAY004047,10164,203,20250105,12865.0,8993.73,2025-01-20,2025-01-05,0,Partial Payment
PAY004048,10164,203,20250216,24075.0,18520.16,2025-02-20,2025-02-16,0,Partial Payment
PAY004049,10164,203,20250318,21377.0,18281.02,2025-03-20,2025-03-18,0,Partial Payment
PAY004050,10164,203,20250408,38271.0,25276.41,2025-04-20,2025-04-08,0,Partial Payment
PAY004051,10164,203,20250505,21058.0,18537.99,2025-05-20,2025-05-05,0,Partial Payment
PAY004052,10164,203,20250616,21028.0,16963.84,2025-06-20,2025-06-16,0,Partial Payment
PAY004053,10164,203,20250716,13626.0,11540.98,2025-07-20,2025-07-16,0,Partial Payment
PAY004054,10164,203,20250817,46907.0,35970.97,2025-08-20,2025-08-17,0,Partial Payment
PAY004055,10164,203,20250910,16221.0,13525.96,2025-09-20,2025-09-10,0,Partial Payment
PAY004056,10164,203,20251014,21929.0,13263.98,2025-10-20,2025-10-14,0,Partial Payment
PAY004057,10164,203,20251113,32408.0,27401.42,2025-11-20,2025-11-13,0,Partial Payment
PAY004058,10164,203,20251203,30628.0,18745.61,2025-12-20,2025-12-03,0,Partial Payment
PAY004059,10164,203,20251231,26560.4,23027.18,2026-01-20,2026-01-06,0,Partial Payment
PAY004060,10165,204,20230411,4517.0,179.23,2023-02-20,2023-04-11,50,Delinquent
PAY004061,10165,204,20230622,6866.0,80.76,2023-03-20,2023-06-22,94,Delinquent
PAY004062,10165,204,20230925,1963.0,16.51,2023-04-20,2023-09-25,158,Delinquent
PAY004063,10165,204,20230714,5729.0,175.39,2023-05-20,2023-07-14,55,Delinquent
PAY004064,10165,204,20231013,1050.0,10.63,2023-06-20,2023-10-13,115,Delinquent
PAY004065,10165,204,20230826,3245.0,112.35,2023-07-20,2023-08-26,37,Delinquent
PAY004066,10165,204,20231201,5249.0,21.59,2023-08-20,2023-12-01,103,Delinquent
PAY004067,10165,204,20231221,6663.0,33.57,2023-10-20,2023-12-21,62,Delinquent
PAY004068,10165,204,20240330,4214.0,165.05,2023-11-20,2024-03-30,131,Delinquent
PAY004069,10165,204,20240424,7909.0,213.18,2023-12-20,2024-04-24,126,Delinquent
PAY004070,10165,204,20240318,2116.0,71.68,2024-01-20,2024-03-18,58,Delinquent
PAY004071,10165,204,20240612,2761.0,35.82,2024-02-20,2024-06-12,113,Delinquent
PAY004072,10165,204,20240529,2881.0,77.96,2024-03-20,2024-05-29,70,Delinquent
PAY004073,10165,204,20240627,4183.0,99.43,2024-05-20,2024-06-27,38,Delinquent
PAY004074,10165,204,20240909,1952.0,47.09,2024-07-20,2024-09-09,51,Delinquent
PAY004075,10165,204,20250417,929.0,25.36,2024-11-20,2025-04-17,148,Delinquent
PAY004076,10165,204,20250622,5348.0,123.08,2025-01-20,2025-06-22,153,Delinquent
PAY004077,10165,204,20250717,9085.0,155.92,2025-02-20,2025-07-17,147,Delinquent
PAY004078,10165,204,20250627,1372.0,15.14,2025-03-20,2025-06-27,99,Delinquent
PAY004079,10165,204,20250522,3426.0,105.33,2025-04-20,2025-05-22,32,Delinquent
PAY004080,10165,204,20250912,2100.0,19.01,2025-05-20,2025-09-12,115,Delinquent
PAY004081,10165,204,20250801,3404.0,94.27,2025-06-20,2025-08-01,42,Delinquent
PAY004082,10165,204,20251231,3523.0,32.88,2025-08-20,2026-01-13,146,Delinquent
PAY004083,10165,204,20251231,11398.0,285.1,2025-09-20,2026-01-12,114,Delinquent
PAY004084,10165,204,20251231,6804.0,203.32,2025-10-20,2026-04-14,176,Delinquent
PAY004085,10165,204,20251231,6743.0,58.99,2025-12-20,2026-02-22,64,Delinquent
PAY004086,10165,204,20251231,1022.0,2.45,2026-01-20,2026-04-15,85,Delinquent
PAY004087,10166,206,20230221,470.0,118.01,2023-02-20,2023-02-21,1,Partial Payment
PAY004088,10166,206,20230329,6592.0,2876.35,2023-03-20,2023-03-29,9,Partial Payment
PAY004089,10166,206,20230430,2300.0,1221.95,2023-04-20,2023-04-30,10,Partial Payment
PAY004090,10166,206,20230821,389.0,84.63,2023-08-20,2023-08-21,1,Partial Payment
PAY004091,10166,206,20230922,1842.0,895.8,2023-09-20,2023-09-22,2,Partial Payment
PAY004092,10166,206,20240303,4318.0,1438.39,2024-02-20,2024-03-03,12,Partial Payment
PAY004093,10166,206,20240322,2518.0,973.52,2024-03-20,2024-03-22,2,Partial Payment
PAY004094,10166,206,20240601,3886.0,2184.92,2024-05-20,2024-06-01,12,Partial Payment
PAY004095,10166,206,20240628,3929.0,1294.48,2024-06-20,2024-06-28,8,Partial Payment
PAY004096,10166,206,20240825,3841.0,1465.27,2024-08-20,2024-08-25,5,Partial Payment
PAY004097,10166,206,20240927,652.0,133.88,2024-09-20,2024-09-27,7,Partial Payment
PAY004098,10166,206,20250101,1561.0,361.88,2024-12-20,2025-01-01,12,Partial Payment
PAY004099,10166,206,20250122,3209.0,965.43,2025-01-20,2025-01-22,2,Partial Payment
PAY004100,10166,206,20250213,1432.0,301.95,2025-02-20,2025-02-13,0,Partial Payment
PAY004101,10166,206,20250325,781.0,348.51,2025-03-20,2025-03-25,5,Partial Payment
PAY004102,10166,206,20250502,2944.0,1078.37,2025-04-20,2025-05-02,12,Partial Payment
PAY004103,10166,206,20250601,822.0,340.12,2025-05-20,2025-06-01,12,Partial Payment
PAY004104,10166,206,20250629,917.0,245.86,2025-06-20,2025-06-29,9,Partial Payment
PAY004105,10166,206,20250724,2035.0,641.87,2025-07-20,2025-07-24,4,Partial Payment
PAY004106,10166,206,20250923,2295.0,1053.16,2025-09-20,2025-09-23,3,Partial Payment
PAY004107,10166,206,20251229,2131.0,1228.45,2025-12-20,2025-12-29,9,Partial Payment
PAY004108,10167,218,20230206,20111.0,12370.78,2023-02-20,2023-02-06,0,Partial Payment
PAY004109,10167,218,20230315,2866.0,2485.15,2023-03-20,2023-03-15,0,Partial Payment
PAY004110,10167,218,20230516,12582.0,9726.7,2023-05-20,2023-05-16,0,Partial Payment
PAY004111,10167,218,20230603,2205.0,1696.03,2023-06-20,2023-06-03,0,Partial Payment
PAY004112,10167,218,20231004,2035.0,1526.42,2023-10-20,2023-10-04,0,Partial Payment
PAY004113,10167,218,20231107,18736.0,11631.65,2023-11-20,2023-11-07,0,Partial Payment
PAY004114,10167,218,20231211,14192.0,8897.86,2023-12-20,2023-12-11,0,Partial Payment
PAY004115,10167,218,20240117,11070.0,8637.63,2024-01-20,2024-01-17,0,Partial Payment
PAY004116,10167,218,20240308,2210.0,1552.06,2024-03-20,2024-03-08,0,Partial Payment
PAY004117,10167,218,20240406,14167.0,12398.68,2024-04-20,2024-04-06,0,Partial Payment
PAY004118,10167,218,20240517,23281.0,16808.35,2024-05-20,2024-05-17,0,Partial Payment
PAY004119,10167,218,20240603,5364.0,3448.97,2024-06-20,2024-06-03,0,Partial Payment
PAY004120,10167,218,20240705,17550.0,14292.99,2024-07-20,2024-07-05,0,Partial Payment
PAY004121,10167,218,20240815,6966.0,4792.65,2024-08-20,2024-08-15,0,Partial Payment
PAY004122,10167,218,20240903,2734.0,2071.39,2024-09-20,2024-09-03,0,Partial Payment
PAY004123,10167,218,20241010,14850.0,12018.85,2024-10-20,2024-10-10,0,Partial Payment
PAY004124,10167,218,20241106,7388.0,6428.15,2024-11-20,2024-11-06,0,Partial Payment
PAY004125,10167,218,20241204,6959.0,5829.26,2024-12-20,2024-12-04,0,Partial Payment
PAY004126,10167,218,20250115,6365.0,5110.51,2025-01-20,2025-01-15,0,Partial Payment
PAY004127,10167,218,20250210,4004.0,3218.78,2025-02-20,2025-02-10,0,Partial Payment
PAY004128,10167,218,20250303,12747.0,11265.51,2025-03-20,2025-03-03,0,Partial Payment
PAY004129,10167,218,20250410,9967.0,6864.74,2025-04-20,2025-04-10,0,Partial Payment
PAY004130,10167,218,20250502,7808.0,4687.4,2025-05-20,2025-05-02,0,Partial Payment
PAY004131,10167,218,20250718,9671.0,6591.62,2025-07-20,2025-07-18,0,Partial Payment
PAY004132,10167,218,20251231,7689.0,5116.01,2026-01-20,2026-01-03,0,Partial Payment
PAY004133,10168,218,20230310,2733.0,389.88,2023-02-20,2023-03-10,18,Minimum Payment
PAY004134,10168,218,20230407,4760.0,660.31,2023-03-20,2023-04-07,18,Minimum Payment
PAY004135,10168,218,20230428,6206.0,825.92,2023-04-20,2023-04-28,8,Minimum Payment
PAY004136,10168,218,20230608,8372.0,437.64,2023-05-20,2023-06-08,19,Minimum Payment
PAY004137,10168,218,20230713,1755.0,266.81,2023-06-20,2023-07-13,23,Minimum Payment
PAY004138,10168,218,20230902,3219.0,306.75,2023-08-20,2023-09-02,13,Minimum Payment
PAY004139,10168,218,20231006,1537.0,219.96,2023-09-20,2023-10-06,16,Minimum Payment
PAY004140,10168,218,20231102,4703.0,601.61,2023-10-20,2023-11-02,13,Minimum Payment
PAY004141,10168,218,20231213,2926.0,286.7,2023-11-20,2023-12-13,23,Minimum Payment
PAY004142,10168,218,20231227,6556.0,451.32,2023-12-20,2023-12-27,7,Minimum Payment
PAY004143,10168,218,20240210,8350.0,527.88,2024-01-20,2024-02-10,21,Minimum Payment
PAY004144,10168,218,20240225,4071.0,677.47,2024-02-20,2024-02-25,5,Minimum Payment
PAY004145,10168,218,20240328,1279.0,228.4,2024-03-20,2024-03-28,8,Minimum Payment
PAY004146,10168,218,20240608,6966.0,982.0,2024-05-20,2024-06-08,19,Minimum Payment
PAY004147,10168,218,20240730,5711.0,368.25,2024-07-20,2024-07-30,10,Minimum Payment
PAY004148,10168,218,20240830,1872.0,198.96,2024-08-20,2024-08-30,10,Minimum Payment
PAY004149,10168,218,20241007,11251.0,1710.73,2024-09-20,2024-10-07,17,Minimum Payment
PAY004150,10168,218,20241026,4805.0,764.84,2024-10-20,2024-10-26,6,Minimum Payment
PAY004151,10168,218,20241227,3594.0,239.18,2024-12-20,2024-12-27,7,Minimum Payment
PAY004152,10168,218,20250207,6113.0,305.68,2025-01-20,2025-02-07,18,Minimum Payment
PAY004153,10168,218,20250306,4858.0,727.24,2025-02-20,2025-03-06,14,Minimum Payment
PAY004154,10168,218,20250505,9279.0,927.19,2025-04-20,2025-05-05,15,Minimum Payment
PAY004155,10168,218,20250612,4236.0,362.72,2025-05-20,2025-06-12,23,Minimum Payment
PAY004156,10168,218,20250709,3977.0,206.03,2025-06-20,2025-07-09,19,Minimum Payment
PAY004157,10168,218,20250808,8064.0,1013.18,2025-07-20,2025-08-08,19,Minimum Payment
PAY004158,10168,218,20250913,1708.0,288.93,2025-08-20,2025-09-13,24,Minimum Payment
PAY004159,10168,218,20251003,7838.0,1442.73,2025-09-20,2025-10-03,13,Minimum Payment
PAY004160,10168,218,20251104,4249.0,548.99,2025-10-20,2025-11-04,15,Minimum Payment
PAY004161,10168,218,20251130,8030.0,979.86,2025-11-20,2025-11-30,10,Minimum Payment
PAY004162,10168,218,20251231,2965.0,183.56,2025-12-20,2025-12-31,11,Minimum Payment
PAY004163,10168,218,20251231,1451.0,184.05,2026-01-20,2026-01-30,10,Minimum Payment
PAY004164,10169,206,20230211,2911.0,2078.44,2023-02-20,2023-02-11,0,Partial Payment
PAY004165,10169,206,20230306,1918.0,1500.15,2023-03-20,2023-03-06,0,Partial Payment
PAY004166,10169,206,20230419,5751.0,4121.27,2023-04-20,2023-04-19,0,Partial Payment
PAY004167,10169,206,20230916,1214.0,815.92,2023-09-20,2023-09-16,0,Partial Payment
PAY004168,10169,206,20231014,1038.0,652.37,2023-10-20,2023-10-14,0,Partial Payment
PAY004169,10169,206,20231105,685.0,475.72,2023-11-20,2023-11-05,0,Partial Payment
